,text_id,text,task_1,task_2
83,hasoc_de_84,"Während in Berlin fleissig Häuser für Flüchtlinge gebaut und das Taschengeld auf 150€ erhöht wird, rechnet das Sozialamt einem bedürftigen deutschen, die Lebensmittelspenden der Tafel als 2900€ Einnahme im Jahr an. 
",0,NONE
3001,hasoc_de_3002,USER Mischwald. Und dann wachsen lassen wie es die Natur will. Dann gäbe es dieses Theater nicht.,0,NONE
20,hasoc_de_21,"Wegen Volksverhetzung kann nach derzeitiger Rechtslage nicht bestraft werden, wer seine Hetze gegen Deutsche richtet, um diese Ungleichbehandlung zu ändern, hat AfD Gesetzentwurf vorgelegt, aber Rechtsausschuss lehnt AfD-Antrag auf Anhörung von Experten ab  
",0,NONE
2144,hasoc_de_2145,"HORROR! – Das rechteste Land der Welt! 
",0,NONE
1562,hasoc_de_1563,"Liebe Görlitzer, immer mehr “Prominente“ halten Euch für total verblödet und glauben, dass Ihr ohne deren Ratschläge nicht mal in der Lage seid, einen Bürgermeister zu wählen. Vor der Wahl einfach nochmal an diese dreiste Bevormundung denken! Görlitz",0,NONE
973,hasoc_de_974,"klimascheiße  
",1,PRFN
1710,hasoc_de_1711,"Neues aus der Kategorie... echt KRANKER Scheiß im 'Wessi'-Land     Die U17-Mannschaft des TuS Binzen feiert ihren Aufstieg in die Landesliga ohne Steak und Wurst. Aus Klimaschutzgründen gibt es Crêpes. Das Team will damit ein Zeichen setzen.   
 
",1,PRFN
2487,hasoc_de_2488," 
",0,NONE
1098,hasoc_de_1099,"Heftige Tierquälerei: Polizei nimmt Araber-Clan die Schafe weg. Die Araber wollen die Schafe jetzt zurückerobern!  
 Berlin",0,NONE
886,hasoc_de_887,"Mann sticht auf Obdachlosen ein und flüchtet  - Schnitt im Gesicht und Bauch (Not-OP)   - Berlin-Mitte     Ohne Täterbeschreibung    Falkensee Potsdam Ketzin Oranienburg Beelitz Mittenwalde Eberswalde CDU AfD SPD Merkel    
",0,NONE
2309,hasoc_de_2310,"JF: Die SPD hat ihre Chance verspielt: 2010 hatte die SPD die Chance, den Ratschlägen Thilo Sarrazins zu folgen und einen einwanderungskritischeren Kurs einzuschlagen. Die jetzigen Wortmeldungen von Sigmar Gabriel und Thomas Oppermann wirken… 
",0,NONE
2951,hasoc_de_2952,USER schon traurig wenn man nicht mal mehr im eigenen land sicher ist.,0,NONE
3214,hasoc_de_3215,"Schwager ist zweimal gefahren um nochmal nachzuschauen oder kommt jetzt raus, dass er eine Affäre hat? Was die Qualitätsmedien verschweigen, siehe Bild oder Link.    Die Fehlerquoten liegen zwischen 93 und 98 Prozent.    
    Rebecca Findbecci presse polizei 
",0,NONE
737,hasoc_de_738,"Das geschah jetzt aber nicht in Österreich, sondern in Deutschland - gibt es jetzt Neuwahlen???    Der Ausschuss will auch dem Verdacht der Vetternwirtschaft nachgehen    
",0,NONE
1453,hasoc_de_1454,"AfD stärkste Partei in Sachsen in:  Sächsische Schweiz  33,1 %  Görlitz                    32,4 %  Bautzen                 31,9 %  Meißen                  30,8 %  Mittelsachsen       28,4 %  Ergebirgskreis       28,1 %  Chemnitz              28,0 %  Nordsachsen        26,5 %",0,NONE
2481,hasoc_de_2482,"Prognose: Sozialdemokraten bei Wahl in Dänemark vorn 
 Dänemark Parlamentswahl",0,NONE
3367,hasoc_de_3368,"Wieder der Fachkräftemangel ... 
",0,NONE
906,hasoc_de_907,"ARD ZDF   Verfluchte Bande! 
",0,NONE
2292,hasoc_de_2293,"Brutale Ehrlichkeit in Wien: Mordserie an Frauen als Folge der Migrationskrise festgestellt. Extreme Frauenfeindlichkeit, Antisemitismus und radikaler Islamismus wurden mit 'Flüchtlingen' importiert.  
",1,HATE
3167,hasoc_de_3168,"»Sie sind für die grassierende Armut in diesem Land verantwortlich!«  Der AfD-Abgeordnete USER spricht im Bundestag zum Thema 'HartzIV'.  Hartz4 Altersarmut    
  
",0,NONE
947,hasoc_de_948,"Die zukünftigen Ärzte, Wissenschaftler und Ingenieure    Fühlt ihr euch nicht warm in eurem Inneren? 
",0,NONE
2389,hasoc_de_2390,"Contra-Mag.:US-Konzernmedien: Die USA bedrohen den Iran nicht, sie reagieren nur auf iranische Bedrohungen: US-Führer bedrohen den Iran seit Jahren, aber die US-Konzernmedien bezeichnen die Eskalationen der USA gegen den Iran hartnäckig und zu Unrecht… 
",0,NONE
2545,hasoc_de_2546,"DWN: Achtung Kostenfalle: Fast alle Robo-Advisor fallen durch den Eignungstest: Eine Analyse automatisierter Geldanlagen für Privatanleger kommt zu einem erschütternden Ergebnis: Nur wenige Robo-Advisor sind tatsächlich für Anleger geeignet. Wie sollen… 
",0,NONE
715,hasoc_de_716,"Wußten Sie, daß Bischöfe nicht aus Kirchensteuern, sondern vom Steuerzahler alimentiert werden? Jährlich  hunderte Millionen Euro. Die USER will das ändern. Deshalb hetzen sie gegen uns. Allen voran Kardinal Woelki - Jetzt erst recht USER GehtWählen 
 
",0,NONE
2534,hasoc_de_2535,"Vatikanstädtischer Humor. 
",0,NONE
686,hasoc_de_687,"UNSER land - UNSERE regeln    AfD 
",0,NONE
3258,hasoc_de_3259,"Die Musik aus der Flüchtlingsunterkunft sei zu laut, die Unterhaltungen  seien störend und es werde mitten in der Nacht geschrien. Dies habe das  Landratsamt Esslingen als Vertreter des Landes Baden-Württemberg zu unterbinden (Az.: 2 K 6575/16). 
",0,NONE
2817,hasoc_de_2818,"USER USER USER USER Recherche. Ich schaue mir die Personen an, auch ihr Umfeld an, mit denen ich es zu tun habe und suche u.a. nach dem gemeinsamen Nenner. ",0,NONE
3784,hasoc_de_3785,USER USER Es wird immer do weiter gehen,0,NONE
885,hasoc_de_886,"Tja, wer da wohl seit ein paar Jahren immer nüchtern mit dem Auto und mit hoher Geschwindigkeit auf Promenaden, Gehwegen und Radwegen unterwegs ist?  AfD    
",0,NONE
917,hasoc_de_918,"Es ist wieder so weit, Schwimmbad-Zeit ist Erklärungs-Zeit: In Mainz sollen Flyer, Aufkleber und Plakate mit drei Piktogrammen sexuelle Belästigung verhindern  
",0,NONE
2353,hasoc_de_2354,"ef:'Daniel Cohn-Bendit fordert die Rückkehr der SED: Kein schwarzer Humor, sondern grüne Realpolitik: Daniel Cohn-Bendit fordert die Rückkehr der SED: Kein schwarzer Humor, sondern grüne Realpolitik 
 '",0,NONE
2411,hasoc_de_2412,"Miss Baltimore für alle wieder. Vater 3x Bürgermeister und damit Präger von Platz 2 der Shitholetowns von Amerika. Also das Berlin o. Frankfurt von Amerika – je nachdem wo man lebt. Schaut sie euch genau an. Die sind es die Städte &amp; Länder zerstören.   
",0,NONE
1265,hasoc_de_1266,"3 Jahre in der braunen, menschenverachtenden Jauche rühren und -Zack-, ist man Kandidat für den Oberbürgermeister    da soll sich mal keiner über Greta s Ehrendoktor beschweren!     Sachsen: AfD -Abgeordneter Sebastian Wippel sorgt für Eklat - SPIEGEL ONLINE 
",0,NONE
483,hasoc_de_484,"Ersetze Özil dürch Müller und kein Hahn würde danach krähen! mimimi 
",0,NONE
3470,hasoc_de_3471,"Schweden   1970:  0,95% Migranten  2017:  16,46%  - ' -  Prognose:  2020:  21,75% Migranten  2100:  67,74%  - ' -   Migrationspakt GlobalCompact illegalImmigration EUelections2019  
",0,NONE
3299,hasoc_de_3300,"Daher umso wichtiger: Schland braucht noch mehr und vor allem neue Fachkräfte. 
",0,NONE
277,hasoc_de_278,Was bedeutet 'ein Ergebnis EINFAHREN'? Der Politikbetrieb ist ein Phrasengenerationsproduzent.,0,NONE
988,hasoc_de_989,"Span bei Lanz,wie kommt man im Dialog,'erstmal 1/3 der Themen Recht geben,dann ist eine Positive Stimmung vorhanden u dann mit der Kritik beginnen!'  Span'entweder er hat Recht, oder nicht',aber jemanden Recht geben,nur um ins Gespräch zu kommen,d i Rethorik!",0,NONE
2084,hasoc_de_2085,"Horst Mahler – Nachwort 2018 
 
",0,NONE
1245,hasoc_de_1246,"......tja, es war notwendig Maaßen aus von dem Verfassungsschutz abzuziehen! Dringend notwendig!     Und dass die Afd jetzt so ein Bohei um ihren 'Berater' macht, wundert niemanden...!     
",0,NONE
571,hasoc_de_572,"Flüchtlingsunterkunft in Frankfurt: Flüchtlinge sollen auf Sportcampus ziehen 
",0,NONE
1435,hasoc_de_1436,"Der letzte Akt des EU-Wahlkampfes!  Zum Schluss können wir der linken Zerstörungswut dann doch noch etwas „Positives“ abgewinnen: Viele Plakate waren nicht mehr übrig zum Einsammeln. Immerhin das...   PositivDenken AfD 
",0,NONE
993,hasoc_de_994,"Wahrscheinlich hat Dich Deine Psychaterin wegen Deiner Geistig und Körperlichen Veranlagung ausgewählt,(auch auch der Pheromone)!  Wenn Du dann Ritallin genommen hättest,wärest Du für Sie dann Uninteressant! 
",1,OFFN
2164,hasoc_de_2165,"Schon wieder da – Volkskraft sei Dank! 
 
",0,NONE
3559,hasoc_de_3560,"Pianistin ....   Bankräuberin...?   Viel zu schön für    200 Jahre... 
",0,NONE
585,hasoc_de_586,"Symptomatisch ist, die Demokratie einschränken zu wollen, um sie zu schützen! Gutmenschenterror!  
",0,NONE
1349,hasoc_de_1350,"Enrico Komning, Mecklenburg-Vorpommern  Der Rechtsanwalt aus Neubrandenburg wurde 2016 in den Landtag von Mecklenburg-Vorpommern gewählt und nun in den Bundestag. Im Wendejahr 1989 war Komning Angehöriger des DDR-Wachregiments 'Feliks Dzierzynski', das direkt der Stasi unterstand",0,NONE
1007,hasoc_de_1008,"Sicherheit im Netz: ProtonMail führt Echtzeit-Überwachungen durch 
 
",0,NONE
674,hasoc_de_675,"Religion des Friedens sage ich da nur.  Wo bleibt eigentlich die deutsche  Bundesregierung, AsiaBibi politisches Asyl zu gewähren? Oder nehmen wir nur Islamisten auf, die vorher ihren Pass weggeworfen haben?  Pakistan AfD Bundestag  
",0,NONE
447,hasoc_de_448,"Wenn sich Medien und Politik ein Zimmer nehmen. 
",0,NONE
2177,hasoc_de_2178,"Eine starke Geschichte zu der 5. Volkskraftwoche 
 
",0,NONE
2866,hasoc_de_2867,"JesuisBroder    (c) USER     Claudia Roth und Uli Jörges 
",0,NONE
2064,hasoc_de_2065,"Tja, liebe Bessermenschen, was nun? In Brunei tritt ab heute die Todesstrafe durch Steinigung für Homosexuelle in Kraft. Legitimiert durch Shariah-Recht, was ja nach euch auch irgendwie zu D gehört. 
",0,NONE
3023,hasoc_de_3024,"USER USER Dummheit fängt schon dort an, wo man glaubt vom Einzelnen auf das Gesamte schließen zu können.",0,NONE
3795,hasoc_de_3796,"USER USER 
",0,NONE
1690,hasoc_de_1691,"Grüne fordern erkennungs Pflicht. Hier ein Vorschlag. 
",0,NONE
3677,hasoc_de_3678,USER Die Alte ist total durchgeknallt...,0,NONE
1247,hasoc_de_1248,"Servicetweet WerteUnion AfD ⁦USER ⁦USER 
",0,NONE
1985,hasoc_de_1986,"
",0,NONE
294,hasoc_de_295,"Heiko Schrangs Wahlempfehlung zur EU-Wahl 
",0,NONE
1547,hasoc_de_1548,"USER USER Hier das Video zum Vorfall... Besonders schön der Sprechchor am Ende...! 
",0,NONE
2012,hasoc_de_2013,"metropolis von oben 
",0,NONE
588,hasoc_de_589,"Was ist denn bisher passiert? Jede Art von Extremismus, auch der islamische, hat in der Polizei nichts zu suchen! Naiv! 
",0,NONE
2129,hasoc_de_2130,"Theater in Thale – mit LIVE SKANDAL!!! 
",0,NONE
2928,hasoc_de_2929,USER USER Na Servas... ,0,NONE
425,hasoc_de_426,"Schule in NRW verbietet Jogginghosen?!!11! Vielen ist nicht bewusst, wie einschneidend diese Maßnahme ist. In NRW Jogginghosen zu verbieten, ist wie Lederhosen vom Oktoberfest zu verbannen. 
",0,NONE
1054,hasoc_de_1055,USER USER USER USER Ekelhafte linke Medien,0,NONE
3818,hasoc_de_3819,"Es ist schon merkwürdig,da soll ein Wettstreit für den ESC stattfinden!  Plötzlich und unerwartet kommen zwei Schwestern,die keine sind,mit einen Song für den ESC und trotz hoher Unbekanntheit,werden Sie zum ESC geschickt!  Hat die Schwulen Szene zugeschlagen? 
",0,NONE
556,hasoc_de_557,"Dieser ganze Laden USER gehört geschlossen. Sie „retten“ nicht „Flüchtlinge“ aus „Seenot“- sondern schleusen Illegale u locken so erst Tausende aufs oft tödliche Meer. Und jetzt rufen sie auch noch zu Scheinehen auf, um Aufenthaltstitel zu erschleichen. 
",0,NONE
2466,hasoc_de_2467,"Alle reden davon, dass die SPD sich der 5%-Hürde nähert, aber kaum jemand über die Partei, die dort bereits angekommen ist.     Nahles ist zurückgetreten, aber Kipping ist noch im Amt. Warum eigentlich? 
",0,NONE
3382,hasoc_de_3383,"Der kanadische Premierminister  USER wurde gefragt, was er und seine Familie tun werden, um die Umwelt zu schützen.  Das war ...ähm... seine Antwort:     CleanerFuture Waterbottle boxedWater FridaysForFuture Plastikverbot   
",0,NONE
3379,hasoc_de_3380,"? Minderjährig underage  In Schweden sind 90% der sich als minderjährig ausgebenden Migranten/ Flüchtlinge aus Marokko  schon Erwachsen.   Sverige Immigration Mufl fraud deception migrants UmF RefugeesWelcome   
",0,NONE
2852,hasoc_de_2853,"Brandanschlag von Vorra aufgeklärt - Zwei Täter aus dem Kosovo verhaftet - Nix Nazi! Wo bleibt der aufschrei? 
",0,NONE
1193,hasoc_de_1194,"Stromkosten für 100 km im Elektro-Audi: 10,49 Euro.  Dieselkosten für 100 km im Audi Q5: 8,13 Euro.  :)  
  elektroauto",0,NONE
1716,hasoc_de_1717,"Mascha wartet schon ;). Allen ein schönes Wochenende  
",0,NONE
2588,hasoc_de_2589,"In meinem nächsten Leben werde ich alles anders machen.  Es kann natürlich sein, dass es gar kein nächstes Leben gibt.  Dann werde ich in meinem nächsten Leben dumm aus der Wäsche gucken.",0,NONE
3441,hasoc_de_3442,"SPD  ... fällt auf tiefsten Wert ever : 12% !!   Gratulation Stegner Kahrs Chebli Kühnert !!      &gt;
  
",0,NONE
3742,hasoc_de_3743,"USER USER Der Neger kann froh sein, dass ich nicht der Vater des Kindes bin...",1,HATE
2348,hasoc_de_2349,"Machetenähnliche Waffe schwingender Vergewaltiger: Elfeinhalb Jahre Haft seien laut Gericht ungerecht. Hat da mal wieder jemand mehr Empathie für den Täter als Mitgefühl für das Opfer? Bin fassungslos. AfD Camperin Bonn 
",0,NONE
1285,hasoc_de_1286,"Lustig: Wir haben schon einen Song über Julia Klöckners Lobby-Liebe gemacht, bevor sie Nestlé umgarnte. Klöckner Nestlé 
",0,NONE
2382,hasoc_de_2383,"Zuerst: Eurorechte „Super-Fraktion“ ist erst einmal vom Tisch: Polen und Briten wollen nicht mitmachen: Brüssel. Auch die bei der jüngsten Europawahl teils recht erfolgreichen Rechtspopulisten kochen nur mit Wasser – ihre geplante… 
 International",0,NONE
2407,hasoc_de_2408,"Toll, am Hamburg Hauptbahnhof wieder mal die Jackpot-Frage:  Bin ich in Afrika oder in einer Salafisten-Hochburg gelandet?",0,NONE
3598,hasoc_de_3599,"USER Es soll Menschen geben, die seit 2015 keinen Döner mehr essen, statt dessen Gyros vom Griechen, sagt mein Nachbar.",0,NONE
2087,hasoc_de_2088,"SYSTEMENDE Teil 1: Hintergründe und Pläne zur Vernichtung Deutschlands seit über 2000 Jahren…Zion… 
",0,NONE
1889,hasoc_de_1890,"Spannend: Unter NichtOhneMeinKopftuch laufen Moslems jetzt auch gegen Gender-Wahnsinn und Frühsexualisierungs-Phantasien der Grünen Sturm.  Das könnte noch lustig werden! :) 
",0,NONE
1591,hasoc_de_1592,"CDU-Werkstattgespraech-Versprecher von AKK bringt nicht nur Deutschland zum Lachen. ;-) 
",0,NONE
3366,hasoc_de_3367,"Schweden  Explosion in  Biskopsgården i Göteborg, ein Auto wurde in die Luft gejagt  soooo schööön buuunt in Schweden   
",0,NONE
2162,hasoc_de_2163,"5G-Strahlung…tödlich?…keine braucht sie…USA lehnt sie ab…welche Geschichte führt zu 5G…gehen wir viele, viele Jahre zurück… 
 
",0,NONE
2288,hasoc_de_2289,"Beim Durchlesen des »Gutachtens« zur Diffamierung der AfD wird klar, warum der Verfassungsschutz dieses Machwerk nicht selbst veröffentlicht hat, sondern es ausgesuchten Journalisten überließ, daraus etwas zu machen… Gefaelligkeitsgutachten 
 
",0,NONE
3076,hasoc_de_3077,"USER Hmmm, die haben Geschmack. Hätten Sie keinen, hätten Sie nämlich so nen schrottigen veganen Beyond Meat Bürger gegrillt...",0,NONE
1137,hasoc_de_1138,"Türkischer Schüler geht mit Schere auf Lehrer los.  Dann dreht auch noch seine Mutter durch, weil sich der Lehrer erdreistet, die Polizei zu rufen.  
",0,NONE
2437,hasoc_de_2438,"Die wichtigsten Meldungen der vergangenen Tage im Überblick: u.a. Afrikaner wird Bürgermeister…. 
 
",0,NONE
3590,hasoc_de_3591,USER USER Die Grünen verbuchen das wohl eher als Erfolg. :/,0,NONE
3609,hasoc_de_3610,USER USER Was wird jetzt aus dem ganzen  Gammelfleisch?  Hoffentlich mischen die das jetzt nicht in mein Essen!,0,NONE
1711,hasoc_de_1712,"VÖLLIG gehirngewasche 'Jünger'     Na dann viel Spaß beim laufen zur Schule bei wind und Wetter  Fridays For Future: Schüler wollen Autos aus Nürnberg verbannen   'Lag's an den Pfingstferien, am heißen Wetter oder gar am erlahmenden Elan der Klimaschutz-Demos?   1/2 
",0,NONE
3153,hasoc_de_3154,"USER was haben Aktien, dieses psychologische Buchgeld, mit wirklicher Wirtschaft eines Landes zu tun.",0,NONE
453,hasoc_de_454,"Die ganzen niveaulosen Beleidigungen ggü. der AfD geben Gauland letztlich Recht. Wer wissen will, wer die Antidemokraten wirklich sind, sollte sich fragen, wer einer ernsthaften Diskussion über Sachthemen ausweicht und sein Weltbild nur durch Ausgrenzung schützen kann.  gauland",0,NONE
913,hasoc_de_914,"'Im Gepäck eines 23-Jährigen fanden sie zwei Sturmgewehre vom Typ Kalaschnikow und eine Pumpgun …“  Kein Haftbefehl.  Kontrollverlust  
",0,NONE
2554,hasoc_de_2555,"Äh, hab ich grad richtig gehört? USER Komentator USER „Vielleicht wäre ein Grüner Kanzler gar nicht so schlecht für unsere Zukunft.“   Kann ich melnen Rundfunkbeitrag wenigstens als Parteispende an die Grünen steuerlich absetzen? GEZ EP2019 Europawahl2019 
",0,NONE
1199,hasoc_de_1200,"Linke rufen zu Gewalt in Berlin auf: 'Werden alles anzünden, was nicht niet- und nagelfest ist!'  1Mai   
 b0105",0,NONE
1274,hasoc_de_1275,"Wer weite Teile der Zivilgesellschaft - Kirchen, Flüchtlingshelfer, Seenotretter, FridaysForFuture, YouTuber - diffamiert, der hat wirklich gar nichts verstanden. USER on fire bei der Debatte zum Migrationspaket  
",0,NONE
37,hasoc_de_38,"USER USER Wenn der Staat damit wenigstens für die Zukunft sorgen würde! Bildung, Innovation, Infrastruktur, .... stattdessen Sozialstaat für alle.",0,NONE
974,hasoc_de_975,"Dresden 2 Mongolen mit Diplomatenkennzeichen werden einer Verkehrskontrolle unterzogen. Da keine diplomatische Immunität vorliegt, wird das Fahrzeug durchsucht. 70Kg Heroin im Wert von 3 Millionen Euro werden im Auto gefunden.  
",0,NONE
983,hasoc_de_984,"Hier mal etwas aus der Transistoren Technik!  Ein Transistor wird zur Schaltung aber auch als Verstärker genutzt!  Der Transistor selbst verstärkt nicht,aber er regelt eine große Außen durch eine geringe Eingangsspannung(Impedanz,Mikrophon u.ä.),",0,NONE
2547,hasoc_de_2548,"Beim Billa meinen sie, Schokoladenkäufe seien erst ab 6 Tafeln sinnvoll, und ich denke, sie haben damit recht. 
",0,NONE
1418,hasoc_de_1419,"
",0,NONE
1560,hasoc_de_1561,"Find ich irgendwie witzig, wenn ein schwuler Gesundheitsminister feststellt, dass Schwulsein keine behandel-/heilbare Krankheit ist.  Ja was soll er auch sonst sagen?  'Ich bin schwul, aber ansonsten bin ich soweit okay.'? 
",0,NONE
39,hasoc_de_40,"Kein Mythos, sondern Realität: In Deutschland muss ein Durchschnittsverdiener mehr als die Hälfte von jedem zusätzlich verdienten Euro an den Staat abführen 
 USER 
",0,NONE
1486,hasoc_de_1487,"Einen Trump brauchen wir in Deutschland auch. Und zwar dringend!    
",0,NONE
3791,hasoc_de_3792,USER USER Der Londoner Bus liegt natürlich näher.,0,NONE
169,hasoc_de_170,"Vor der brutalen Prügelattacke am HTL in Wien Ottakring wurde der angegriffene und mittlerweile suspendierte Lehrer systematisch von Migranten gemobbt.  Mobbing Schule 
",0,NONE
1355,hasoc_de_1356,"Strache zeigt die Leute an, auf deren Videoaufnahmen er seinen moralischen Landesverrat verkündet, den Verkauf seines Landes!    Kann er machen, ist aber moralisch sehr fragwürdig...!    'Ibiza-Video': Ex-FPÖ-Chef Strache zeigt 'Spiegel' und 'Süddeutsche' an 
",0,NONE
